document,topic
money-fx5160,14
money-fx5160,20
money-fx5160,24
money-fx5160,27
money-fx5160,36
money-fx5160,37
money-fx5160,39
money-fx5160,45
reserves5161,24
reserves5161,25
reserves5161,26
reserves5161,39
reserves5161,45
reserves5161,48
money-fx5162,1
money-fx5162,5
money-fx5162,13
money-fx5162,14
money-fx5162,24
money-fx5162,27
money-fx5162,37
money-fx5162,40
money-fx5162,43
money-fx5162,50
coffee5163,0
coffee5163,7
coffee5163,16
coffee5163,18
coffee5163,20
coffee5163,24
coffee5163,35
coffee5163,37
coffee5163,45
trade5164,6
trade5164,11
trade5164,18
trade5164,24
trade5164,25
trade5164,37
trade5164,39
trade5164,44
trade5164,45
earn5165,8
earn5165,11
earn5165,22
earn5165,24
earn5165,28
earn5165,34
earn5165,48
earn5166,0
earn5166,2
earn5166,6
earn5166,8
earn5166,11
earn5166,14
earn5166,22
earn5166,24
earn5166,28
earn5166,29
earn5166,35
earn5166,38
earn5166,48
money-fx5167,2
money-fx5167,11
money-fx5167,13
money-fx5167,24
money-fx5167,26
money-fx5167,44
money-fx5167,45
gold5168,2
gold5168,6
gold5168,14
gold5168,19
gold5168,25
gold5168,31
gold5168,35
gold5168,36
gold5168,37
gold5168,39
gold5168,44
gold5168,50
trade5169,4
trade5169,24
trade5169,32
trade5169,37
trade5169,39
trade5169,44
trade5169,45
crude5170,0
crude5170,6
crude5170,10
crude5170,16
crude5170,22
crude5170,36
crude5170,37
crude5170,40
crude5170,43
acq5171,3
acq5171,7
acq5171,15
acq5171,16
acq5171,21
acq5171,24
acq5171,26
acq5171,27
acq5171,28
acq5171,33
acq5171,35
acq5171,38
acq5171,39
acq5171,46
acq5171,50
acq5171,51
acq5172,0
acq5172,1
acq5172,2
acq5172,6
acq5172,9
acq5172,10
acq5172,15
acq5172,24
acq5172,26
acq5172,39
nickel5173,1
nickel5173,7
nickel5173,19
nickel5173,22
nickel5173,25
nickel5173,26
nickel5173,29
nickel5173,32
nickel5173,41
nickel5173,44
nickel5173,45
coffee5174,4
coffee5174,7
coffee5174,18
coffee5174,20
coffee5174,24
coffee5174,44
earn5175,8
earn5175,14
earn5175,28
earn5175,34
earn5175,48
sugar5176,6
sugar5176,7
sugar5176,12
sugar5176,14
sugar5176,19
sugar5176,20
sugar5176,23
sugar5176,24
sugar5176,27
sugar5176,36
sugar5176,40
sugar5176,41
sugar5176,42
earn5177,8
earn5177,14
earn5177,22
earn5177,28
earn5177,34
earn5177,48
earn5177,50
acq5178,4
acq5178,15
acq5178,42
acq5178,51
crude5179,0
crude5179,2
crude5179,8
crude5179,11
crude5179,12
crude5179,18
crude5179,22
crude5179,24
crude5179,26
crude5179,30
crude5179,37
crude5179,45
crude5179,48
acq5180,7
acq5180,12
acq5180,15
acq5180,26
acq5180,35
acq5180,42
acq5180,50
acq5180,51
trade5181,0
trade5181,2
trade5181,10
trade5181,22
trade5181,24
trade5181,26
trade5181,29
trade5181,39
trade5181,44
trade5181,45
trade5181,49
earn5182,5
earn5182,9
earn5182,13
earn5182,19
earn5182,21
earn5182,28
earn5182,32
earn5182,34
earn5182,48
earn5182,51
earn5183,2
earn5183,3
earn5183,13
earn5183,16
earn5183,21
earn5183,22
earn5183,24
earn5183,26
earn5183,32
earn5183,35
earn5183,43
earn5183,48
earn5183,51
earn5184,6
earn5184,8
earn5184,22
earn5184,23
earn5184,24
earn5184,26
earn5184,28
earn5184,35
earn5184,37
earn5184,43
earn5184,46
earn5184,48
money-fx5185,2
money-fx5185,4
money-fx5185,5
money-fx5185,7
money-fx5185,8
money-fx5185,12
money-fx5185,14
money-fx5185,15
money-fx5185,22
money-fx5185,24
money-fx5185,27
money-fx5185,36
money-fx5185,37
money-fx5185,50
money-supply5186,7
money-supply5186,20
money-supply5186,50
money-supply5186,51
alum5187,2
alum5187,7
alum5187,19
alum5187,24
alum5187,27
alum5187,28
alum5187,36
alum5187,42
money-fx5188,2
money-fx5188,8
money-fx5188,12
money-fx5188,14
money-fx5188,48
acq5189,0
acq5189,11
acq5189,12
acq5189,23
acq5189,29
acq5189,33
acq5189,42
acq5189,51
earn5190,2
earn5190,5
earn5190,6
earn5190,15
earn5190,16
earn5190,21
earn5190,22
earn5190,28
earn5190,30
earn5190,31
earn5190,34
earn5190,48
ship5191,0
ship5191,6
ship5191,10
ship5191,13
ship5191,14
ship5191,19
ship5191,22
ship5191,24
ship5191,26
ship5191,29
ship5191,30
ship5191,32
ship5191,35
ship5191,44
ship5191,45
ship5191,48
ship5191,50
acq5192,15
acq5192,29
acq5192,30
acq5192,38
acq5192,39
acq5192,42
acq5192,44
acq5192,46
acq5192,50
acq5192,51
cpi5193,7
cpi5193,22
cpi5193,28
cpi5193,30
cpi5193,46
rubber5194,11
rubber5194,12
rubber5194,17
rubber5194,18
rubber5194,22
rubber5194,24
rubber5194,26
rubber5194,30
rubber5194,44
rubber5194,45
rubber5194,47
rubber5194,49
money-fx5195,1
money-fx5195,2
money-fx5195,3
money-fx5195,6
money-fx5195,10
money-fx5195,13
money-fx5195,14
money-fx5195,15
money-fx5195,17
money-fx5195,24
money-fx5195,25
money-fx5195,26
money-fx5195,27
money-fx5195,29
money-fx5195,45
money-fx5195,48
money-supply5196,7
money-supply5196,50
earn5197,0
earn5197,7
earn5197,16
earn5197,17
earn5197,24
earn5197,28
earn5197,35
earn5197,51
cocoa5198,9
cocoa5198,16
cocoa5198,18
cocoa5198,24
cocoa5198,32
cocoa5198,40
earn5199,4
earn5199,10
earn5199,13
earn5199,14
earn5199,22
earn5199,24
earn5199,31
earn5199,35
earn5199,39
earn5199,42
earn5199,44
earn5199,47
earn5199,48
earn5199,51
acq5200,2
acq5200,6
acq5200,7
acq5200,8
acq5200,10
acq5200,24
acq5200,28
acq5200,29
acq5200,30
acq5200,32
acq5200,39
acq5200,43
acq5200,49
acq5200,51
money-supply5201,7
money-supply5201,28
money-supply5201,48
money-supply5201,49
money-supply5201,50
ship5202,1
ship5202,4
ship5202,10
ship5202,13
ship5202,15
ship5202,24
ship5202,29
ship5202,42
ship5202,49
ship5202,50
ship5202,51
money-fx5203,2
money-fx5203,24
money-fx5203,25
money-fx5203,29
money-fx5203,39
money-fx5203,43
money-fx5203,44
crude5204,4
crude5204,6
crude5204,12
crude5204,17
crude5204,19
crude5204,35
crude5204,36
crude5204,37
crude5204,42
crude5204,43
crude5204,44
crude5204,51
coffee5205,4
coffee5205,8
coffee5205,13
coffee5205,15
coffee5205,18
coffee5205,24
coffee5205,25
coffee5205,27
coffee5205,44
money-supply5206,7
money-supply5206,17
money-supply5206,28
money-supply5206,48
money-supply5206,50
money-fx5207,12
money-fx5207,18
money-fx5207,29
money-fx5207,35
money-fx5207,40
money-fx5207,48
money-fx5208,7
money-fx5208,22
money-fx5208,27
money-fx5208,48
money-fx5208,50
money-supply5209,7
money-supply5209,28
money-supply5209,48
money-supply5209,50
cocoa5210,2
cocoa5210,7
cocoa5210,9
cocoa5210,13
cocoa5210,18
cocoa5210,20
cocoa5210,24
cocoa5210,26
cocoa5210,29
cocoa5210,32
cocoa5210,40
trade5211,2
trade5211,6
trade5211,11
trade5211,24
trade5211,36
trade5211,39
trade5211,44
trade5211,45
trade5211,47
acq5212,1
acq5212,9
acq5212,10
acq5212,15
acq5212,16
acq5212,20
acq5212,21
acq5212,24
acq5212,25
acq5212,30
acq5212,32
acq5212,38
acq5212,39
acq5212,40
acq5212,51
money-fx5213,1
money-fx5213,2
money-fx5213,3
money-fx5213,6
money-fx5213,10
money-fx5213,13
money-fx5213,14
money-fx5213,15
money-fx5213,17
money-fx5213,24
money-fx5213,25
money-fx5213,26
money-fx5213,27
money-fx5213,29
money-fx5213,45
money-fx5213,48
money-fx5214,2
money-fx5214,11
money-fx5214,13
money-fx5214,24
money-fx5214,26
money-fx5214,44
money-fx5214,45
trade5215,6
trade5215,11
trade5215,18
trade5215,24
trade5215,25
trade5215,37
trade5215,39
trade5215,44
trade5215,45
trade5216,4
trade5216,24
trade5216,32
trade5216,37
trade5216,39
trade5216,44
trade5216,45
acq5217,0
acq5217,1
acq5217,6
acq5217,10
acq5217,15
acq5217,24
acq5217,26
acq5217,39
acq5218,8
acq5218,10
acq5218,15
acq5218,23
acq5218,38
acq5218,41
acq5218,50
acq5219,5
acq5219,10
acq5219,13
acq5219,38
acq5219,39
acq5220,5
acq5220,9
acq5220,11
acq5220,15
acq5220,23
acq5220,35
acq5220,38
acq5220,45
earn5221,0
earn5221,4
earn5221,9
earn5221,10
earn5221,15
earn5221,24
earn5221,38
earn5221,50
acq5222,1
acq5222,11
acq5222,15
acq5222,17
acq5222,23
acq5222,29
acq5222,38
acq5222,42
acq5222,43
acq5222,50
money-fx5223,12
money-fx5223,18
money-fx5223,22
money-fx5223,28
money-fx5223,50
earn5224,5
earn5224,9
earn5224,15
money-fx5225,2
money-fx5225,24
money-fx5225,25
money-fx5225,29
money-fx5225,39
money-fx5225,43
money-fx5225,44
money-fx5226,2
money-fx5226,7
money-fx5226,8
money-fx5226,24
money-fx5226,26
money-fx5226,29
money-fx5226,41
money-fx5226,45
money-fx5226,48
money-fx5226,50
gold5227,2
gold5227,6
gold5227,14
gold5227,19
gold5227,25
gold5227,31
gold5227,35
gold5227,36
gold5227,37
gold5227,39
gold5227,44
gold5227,50
acq5228,51
acq5229,0
acq5229,7
acq5229,9
acq5229,13
acq5229,16
acq5229,17
acq5229,23
acq5229,24
acq5229,25
acq5229,35
acq5229,37
acq5229,38
earn5230,7
earn5230,9
earn5230,25
earn5230,35
earn5231,5
earn5231,9
earn5231,14
earn5231,15
earn5231,22
earn5231,35
earn5231,48
earn5231,49
earn5231,50
trade5232,7
trade5232,13
trade5232,22
trade5232,27
trade5232,30
trade5232,35
trade5232,48
earn5233,1
earn5233,4
earn5233,8
earn5233,21
earn5233,22
earn5233,24
earn5233,26
earn5233,35
earn5233,41
earn5233,49
gnp5234,7
gnp5234,10
gnp5234,22
gnp5234,23
gnp5234,25
gnp5234,26
gnp5234,44
gnp5234,46
acq5235,8
acq5235,11
acq5235,20
acq5235,23
acq5235,28
acq5235,29
acq5235,36
acq5235,38
acq5235,46
acq5235,48
acq5235,49
earn5236,2
earn5236,33
earn5236,35
earn5236,44
earn5236,46
earn5236,51
earn5237,6
earn5237,34
earn5237,35
acq5238,14
acq5238,27
acq5238,29
acq5238,37
acq5238,38
acq5238,43
acq5238,46
acq5238,47
earn5239,14
earn5239,24
earn5239,34
earn5239,46
earn5240,0
earn5240,24
earn5240,34
earn5240,35
earn5241,7
earn5241,9
earn5241,22
earn5241,35
earn5241,41
earn5241,43
earn5241,46
acq5242,1
acq5242,9
acq5242,10
acq5242,15
acq5242,16
acq5242,23
acq5242,24
acq5242,29
acq5242,38
acq5242,43
acq5242,44
acq5243,10
acq5243,29
crude5244,7
crude5244,14
crude5244,22
crude5244,35
crude5244,37
crude5244,41
crude5244,43
crude5244,48
earn5245,0
earn5245,3
earn5245,10
earn5245,16
earn5245,20
earn5245,23
earn5245,29
earn5245,35
earn5245,43
earn5245,50
acq5246,11
acq5246,22
acq5246,38
acq5246,43
acq5246,51
acq5247,24
acq5247,28
acq5247,32
acq5247,35
acq5247,38
acq5247,51
earn5248,34
earn5249,17
earn5249,34
earn5250,14
earn5250,34
earn5251,1
earn5251,4
earn5251,9
earn5251,11
earn5251,26
earn5251,27
earn5251,31
earn5251,34
earn5251,35
earn5251,41
money-fx5252,8
money-fx5252,48
fuel5253,5
fuel5253,23
fuel5253,27
fuel5253,30
fuel5253,37
fuel5253,40
money-fx5254,8
acq5255,2
acq5255,4
acq5255,6
acq5255,9
acq5255,10
acq5255,15
acq5255,16
acq5255,23
acq5255,38
acq5255,39
acq5255,44
acq5255,45
acq5255,51
gold5256,3
gold5256,6
gold5256,11
gold5256,19
gold5256,25
gold5256,26
gold5256,27
gold5256,32
gold5256,51
earn5257,34
acq5258,28
acq5258,42
acq5259,10
acq5259,15
acq5259,16
acq5259,29
acq5259,39
crude5260,7
crude5260,14
crude5260,22
crude5260,35
crude5260,37
crude5260,41
crude5260,43
crude5260,48
acq5261,15
acq5261,21
acq5261,38
coffee5262,18
coffee5262,24
coffee5262,44
coffee5262,45
earn5263,1
earn5263,5
earn5263,9
earn5263,11
earn5263,19
earn5263,26
earn5263,35
earn5263,38
earn5263,43
earn5264,21
earn5264,34
acq5265,15
acq5265,29
acq5265,51
earn5266,3
earn5266,34
earn5267,34
acq5268,0
acq5268,10
acq5268,11
acq5268,14
acq5268,28
acq5268,29
acq5268,36
acq5268,42
acq5268,46
earn5269,34
acq5270,7
acq5270,16
acq5270,23
acq5270,33
acq5270,38
acq5270,39
acq5270,42
acq5270,49
acq5270,50
earn5271,5
earn5271,9
earn5271,15
earn5271,29
earn5271,30
earn5272,9
earn5272,11
earn5272,25
earn5272,36
earn5272,44
earn5272,46
earn5272,49
acq5273,1
acq5273,10
acq5273,11
acq5273,13
acq5273,15
acq5273,16
acq5273,29
acq5273,38
acq5273,45
earn5274,21
earn5274,29
earn5274,31
acq5275,10
acq5275,19
acq5275,30
acq5275,38
acq5275,39
acq5275,44
acq5275,49
acq5275,51
acq5276,0
acq5276,6
acq5276,16
acq5276,20
acq5276,23
acq5276,24
acq5276,28
acq5276,30
acq5276,42
acq5276,44
acq5276,51
coffee5277,0
coffee5277,9
coffee5277,11
coffee5277,16
coffee5277,18
coffee5277,22
coffee5277,24
coffee5277,26
coffee5277,39
coffee5277,44
veg-oil5278,13
veg-oil5278,14
veg-oil5278,16
veg-oil5278,20
veg-oil5278,24
veg-oil5278,32
veg-oil5278,37
veg-oil5278,39
veg-oil5278,42
veg-oil5278,43
earn5279,7
earn5279,10
earn5279,23
earn5279,24
earn5279,29
earn5279,34
earn5279,35
earn5279,41
earn5279,42
earn5279,43
earn5279,46
trade5280,7
trade5280,11
trade5280,13
trade5280,16
trade5280,21
trade5280,24
trade5280,25
trade5280,39
trade5280,44
trade5280,45
trade5280,48
earn5281,1
earn5281,17
earn5281,31
earn5281,34
earn5281,48
acq5282,9
acq5282,11
acq5282,14
acq5282,27
acq5282,29
acq5282,37
acq5282,44
acq5283,1
acq5283,25
acq5283,29
acq5283,39
acq5283,44
acq5283,47
money-fx5284,8
money-fx5284,12
money-fx5284,17
money-fx5284,20
money-fx5284,21
money-fx5284,30
money-fx5284,38
earn5285,5
earn5285,34
acq5286,0
acq5286,7
acq5286,9
acq5286,15
acq5286,16
acq5286,28
acq5286,32
acq5286,38
acq5286,39
acq5286,40
acq5286,49
acq5286,50
earn5287,34
earn5288,2
earn5288,9
earn5288,31
earn5288,34
earn5289,2
earn5289,35
earn5290,22
earn5290,34
earn5290,41
earn5291,34
earn5292,5
earn5292,7
earn5292,20
earn5292,34
earn5292,41
earn5293,14
earn5293,17
earn5293,34
earn5293,37
earn5293,39
acq5294,8
acq5294,9
acq5294,28
acq5294,29
acq5295,10
acq5295,16
acq5295,23
acq5295,35
acq5295,38
acq5295,40
acq5295,47
acq5295,50
earn5296,34
earn5297,0
earn5297,2
earn5297,11
earn5297,14
earn5297,19
earn5297,22
earn5297,24
earn5297,35
earn5297,37
earn5297,46
earn5297,50
earn5298,21
earn5298,29
earn5298,31
crude5299,0
crude5299,5
crude5299,7
crude5299,19
crude5299,20
crude5299,24
crude5299,28
crude5299,30
crude5299,31
crude5299,36
crude5299,37
crude5299,39
crude5299,44
crude5299,51
acq5300,0
acq5300,22
acq5300,29
coffee5301,2
coffee5301,6
coffee5301,8
coffee5301,11
coffee5301,18
coffee5301,21
coffee5301,22
coffee5301,24
coffee5301,36
coffee5301,38
coffee5301,44
acq5302,1
acq5302,6
acq5302,30
acq5302,37
acq5302,38
acq5302,40
acq5302,43
acq5302,49
acq5303,11
acq5303,23
acq5303,38
acq5303,44
acq5303,46
acq5303,51
acq5304,23
acq5304,36
acq5304,38
acq5304,39
acq5304,46
acq5304,49
acq5304,51
earn5305,34
earn5306,29
earn5306,31
earn5306,34
earn5306,48
earn5307,34
acq5308,5
acq5308,9
acq5308,10
acq5308,12
acq5308,13
acq5308,25
acq5308,35
acq5308,38
earn5309,10
earn5309,31
earn5309,34
earn5310,30
earn5310,31
earn5310,34
earn5310,47
earn5310,48
earn5311,34
acq5312,0
acq5312,1
acq5312,10
acq5312,11
acq5312,13
acq5312,15
acq5312,32
acq5312,38
acq5312,41
earn5313,34
earn5314,34
acq5315,1
acq5315,10
acq5315,23
acq5315,32
acq5315,38
acq5316,24
acq5316,35
acq5316,38
acq5316,40
acq5316,47
acq5316,51
acq5317,3
acq5317,7
acq5317,16
acq5317,29
acq5317,38
acq5317,43
acq5317,48
acq5317,49
acq5317,50
acq5318,3
acq5318,14
acq5318,15
acq5318,17
acq5318,20
acq5318,21
acq5318,29
acq5318,38
acq5318,45
acq5318,50
acq5319,0
acq5319,1
acq5319,5
acq5319,17
acq5319,25
acq5319,26
acq5319,27
acq5319,33
acq5319,38
acq5319,39
acq5319,43
earn5320,21
earn5320,34
acq5321,0
acq5321,4
acq5321,27
acq5321,29
acq5321,51
crude5322,1
crude5322,11
crude5322,16
crude5322,19
crude5322,22
crude5322,24
crude5322,26
crude5322,35
crude5322,37
crude5322,41
crude5322,45
crude5322,50
earn5323,5
earn5323,9
earn5323,11
earn5323,15
earn5323,25
earn5323,39
earn5324,23
earn5324,25
earn5324,29
earn5324,34
earn5324,50
earn5325,34
earn5325,50
crude5326,0
crude5326,2
crude5326,6
crude5326,13
crude5326,16
crude5326,19
crude5326,24
crude5326,25
crude5326,29
crude5326,37
crude5326,38
crude5326,42
crude5326,47
earn5327,5
earn5327,9
earn5327,30
earn5327,33
earn5327,40
earn5328,0
earn5328,16
earn5328,34
acq5329,0
acq5329,1
acq5329,15
acq5329,16
acq5329,18
acq5329,27
acq5329,28
acq5329,29
acq5329,51
iron-steel5330,4
iron-steel5330,7
iron-steel5330,10
iron-steel5330,19
iron-steel5330,22
iron-steel5330,32
earn5331,0
earn5331,33
earn5331,34
earn5331,36
earn5332,12
earn5332,23
earn5332,29
earn5332,31
earn5332,33
earn5332,34
earn5333,1
earn5333,3
earn5333,5
earn5333,9
earn5333,24
earn5333,26
earn5333,33
earn5333,35
earn5333,38
earn5333,51
earn5334,34
iron-steel5335,8
iron-steel5335,22
iron-steel5335,25
iron-steel5335,26
iron-steel5335,30
iron-steel5335,32
iron-steel5335,35
iron-steel5335,38
iron-steel5335,42
iron-steel5335,47
acq5336,10
acq5336,13
acq5336,15
acq5336,26
acq5336,29
acq5336,39
acq5336,51
sugar5337,4
sugar5337,7
sugar5337,12
sugar5337,18
sugar5337,19
sugar5337,20
sugar5337,38
sugar5337,39
sugar5337,47
earn5338,30
earn5338,34
earn5338,37
earn5338,38
earn5339,34
earn5339,43
acq5340,0
acq5340,10
acq5340,15
acq5340,29
acq5340,39
acq5340,40
acq5340,44
acq5340,50
acq5340,51
earn5341,2
earn5341,5
earn5341,35
acq5342,16
acq5342,18
acq5342,38
acq5342,46
acq5342,51
acq5343,1
acq5343,13
acq5343,15
acq5343,19
acq5343,23
acq5343,24
acq5343,29
acq5343,37
acq5343,38
earn5344,5
earn5345,2
earn5345,17
earn5345,34
money-fx5346,48
earn5347,5
earn5347,9
earn5347,31
earn5347,34
earn5347,46
acq5348,6
acq5348,9
acq5348,10
acq5348,15
acq5348,19
acq5348,25
acq5348,29
acq5348,42
acq5348,46
cotton5349,0
cotton5349,3
cotton5349,6
cotton5349,13
cotton5349,14
cotton5349,16
cotton5349,17
cotton5349,18
cotton5349,20
cotton5349,24
cotton5349,26
cotton5349,29
cotton5349,30
cotton5349,39
cotton5349,40
cotton5349,49
grain5350,3
grain5350,10
grain5350,12
grain5350,35
grain5350,45
acq5351,5
acq5351,29
acq5351,42
acq5351,49
fuel5352,5
fuel5352,27
fuel5352,30
fuel5352,37
fuel5352,38
fuel5352,41
orange5353,4
orange5353,7
orange5353,12
orange5353,14
orange5353,22
orange5353,24
orange5353,26
orange5353,27
orange5353,39
orange5353,40
orange5353,47
orange5353,49
acq5354,0
acq5354,1
acq5354,15
acq5354,24
acq5354,27
acq5354,29
acq5354,39
acq5354,42
acq5354,48
acq5354,50
acq5354,51
trade5355,0
trade5355,1
trade5355,6
trade5355,11
trade5355,18
trade5355,24
trade5355,39
trade5355,45
trade5355,48
trade5355,49
acq5356,4
acq5356,5
acq5356,29
acq5356,33
acq5356,42
acq5356,47
acq5357,0
acq5357,3
acq5357,5
acq5357,14
acq5357,23
acq5357,38
acq5357,41
acq5357,47
acq5357,51
earn5358,3
earn5358,5
earn5358,7
earn5358,9
earn5358,10
earn5358,12
earn5358,24
earn5358,25
earn5358,35
earn5358,38
acq5359,9
acq5359,10
acq5359,21
acq5359,36
acq5359,46
earn5360,0
earn5360,9
nat-gas5361,3
nat-gas5361,10
nat-gas5361,12
nat-gas5361,14
nat-gas5361,16
nat-gas5361,19
nat-gas5361,23
nat-gas5361,24
nat-gas5361,32
nat-gas5361,33
nat-gas5361,47
acq5362,0
acq5362,3
acq5362,7
acq5362,14
acq5362,23
acq5362,38
acq5362,40
acq5362,47
acq5362,51
earn5363,5
crude5364,0
crude5364,3
crude5364,6
crude5364,16
crude5364,19
crude5364,23
crude5364,24
crude5364,41
acq5365,2
acq5365,10
acq5365,15
acq5365,26
acq5365,29
acq5365,51
acq5366,0
acq5366,6
acq5366,7
acq5366,10
acq5366,23
acq5366,24
acq5366,29
acq5366,30
acq5366,38
acq5366,39
acq5366,43
acq5366,51
money-fx5367,2
money-fx5367,7
money-fx5367,18
money-fx5367,24
money-fx5367,32
money-fx5367,44
iron-steel5368,3
iron-steel5368,22
iron-steel5368,32
iron-steel5368,35
iron-steel5368,43
iron-steel5368,44
iron-steel5368,45
iron-steel5368,49
iron-steel5368,51
earn5369,1
earn5369,7
earn5369,9
earn5369,15
earn5369,21
